comparison,comparison_label,source,goal,token,Ensembl_ID,Gene_name,n_donors_evaluable,n_donors_nonzero,n_cells_total,median_cells_per_donor,median_donor_effect,mean_donor_effect,min_donor_effect,max_donor_effect,n_donors_positive,n_donors_negative,sign_concordance,bootstrap_ci_low,bootstrap_ci_high,ci_excludes_zero,same_direction_pass_70
luad_to_lusc,LUAD → LUSC,luad,lusc,11226,ENSG00000164684,ZNF704,2,2,2,1.0,0.0150541216135025,0.0150541216135025,-0.0073128938674926,0.0374211370944976,1,1,0.5,-0.0073128938674926,0.0374211370944976,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,14974,ENSG00000183914,DNAH2,2,2,2,1.0,0.015003141015768,0.015003141015768,0.004016488790512,0.025989793241024,2,0,1.0,0.004016488790512,0.025989793241024,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,14839,ENSG00000183317,EPHA10,1,1,1,1.0,0.0148220881819725,0.0148220881819725,0.0148220881819725,0.0148220881819725,1,0,1.0,0.0148220881819725,0.0148220881819725,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,7954,ENSG00000141086,CTRL,2,2,2,1.0,0.0147998556494712,0.0147998556494712,-0.004801407456398,0.0344011187553405,1,1,0.5,-0.004801407456398,0.0344011187553405,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,16464,ENSG00000197363,ZNF517,2,2,2,1.0,0.0146464630961418,0.0146464630961418,-0.0031951963901519,0.0324881225824356,1,1,0.5,-0.0031951963901519,0.0324881225824356,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,10826,ENSG00000163435,ELF3,11,11,26,2.0,0.014644432067871,0.0263935544161182,-0.0031896531581878,0.11189466714859,7,4,0.6363636363636364,0.0075594010113766,0.0484125891883829,True,False
luad_to_lusc,LUAD → LUSC,luad,lusc,1353,ENSG00000076826,CAMSAP3,2,2,2,1.0,0.0145752727985382,0.0145752727985382,0.0127158463001251,0.0164346992969512,2,0,1.0,0.0127158463001251,0.0164346992969512,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,4924,ENSG00000119866,BCL11A,1,1,1,1.0,0.0145295560359954,0.0145295560359954,0.0145295560359954,0.0145295560359954,1,0,1.0,0.0145295560359954,0.0145295560359954,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,3121,ENSG00000105613,MAST1,1,1,1,1.0,0.0144027955830097,0.0144027955830097,0.0144027955830097,0.0144027955830097,1,0,1.0,0.0144027955830097,0.0144027955830097,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,7398,ENSG00000137673,MMP7,6,6,8,1.0,0.014243109151721,0.0195171646773815,-0.0020111203193664,0.0459058545529842,5,1,0.8333333333333334,0.0041642331828673,0.0368887049456437,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,17769,ENSG00000215475,SIAH3,2,2,2,1.0,0.0142111107707023,0.0142111107707023,-0.0021393001079559,0.0305615216493606,1,1,0.5,-0.0021393001079559,0.0305615216493606,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,19344,ENSG00000273274,ZBTB8B,1,1,1,1.0,0.0141298919916152,0.0141298919916152,0.0141298919916152,0.0141298919916152,1,0,1.0,0.0141298919916152,0.0141298919916152,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,11565,ENSG00000166126,AMN,2,2,2,1.0,0.0141042470932006,0.0141042470932006,-0.0030694007873535,0.0312778949737548,1,1,0.5,-0.0030694007873535,0.0312778949737548,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,8440,ENSG00000144369,FAM171B,2,2,2,1.0,0.0140771567821502,0.0140771567821502,0.0113479793071746,0.0168063342571258,2,0,1.0,0.0113479793071746,0.0168063342571258,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,11837,ENSG00000167191,GPRC5B,1,1,1,1.0,0.0139990355819463,0.0139990355819463,0.0139990355819463,0.0139990355819463,1,0,1.0,0.0139990355819463,0.0139990355819463,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,19553,ENSG00000277462,ZNF670,4,4,4,1.0,0.0139397857710719,0.0153824142180383,-0.0026866495609283,0.0363367348909378,2,2,0.5,-0.0026263147592544,0.0333911431953311,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,3065,ENSG00000105370,LIM2,1,1,1,1.0,0.0139303877949714,0.0139303877949714,0.0139303877949714,0.0139303877949714,1,0,1.0,0.0139303877949714,0.0139303877949714,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,12293,ENSG00000169122,FAM110B,2,2,2,1.0,0.0138650545850396,0.0138650545850396,-0.0090479422360658,0.036778051406145,1,1,0.5,-0.0090479422360658,0.036778051406145,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,12499,ENSG00000170049,KCNAB3,3,3,3,1.0,0.0138362795114517,0.0167374114195505,0.0112906694412231,0.0250852853059768,3,0,1.0,0.0112906694412231,0.0250852853059768,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,5007,ENSG00000120457,KCNJ5,1,1,1,1.0,0.0138211846351623,0.0138211846351623,0.0138211846351623,0.0138211846351623,1,0,1.0,0.0138211846351623,0.0138211846351623,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,15932,ENSG00000188613,NANOS1,2,2,2,1.0,0.0135332196950912,0.0135332196950912,-0.0008161067962646,0.0278825461864471,1,1,0.5,-0.0008161067962646,0.0278825461864471,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,16756,ENSG00000198478,SH3BGRL2,2,2,2,1.0,0.013530358672142,0.013530358672142,-0.0154419541358947,0.0425026714801788,1,1,0.5,-0.0154419541358947,0.0425026714801788,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,18411,ENSG00000243678,NME2,16,16,65,4.5,0.0133070705148081,0.0159396655970282,-0.0243373811244964,0.0622409284114837,14,2,0.875,0.0080844271839697,0.0246288916923841,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,21,ENSG00000001630,CYP51A1,6,6,6,1.0,0.0130843147635459,0.0267490344122052,0.0004148036241531,0.0900165438652038,6,0,1.0,0.0068295393139123,0.0517675978442033,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,7537,ENSG00000138346,DNA2,1,1,1,1.0,0.0130275636911392,0.0130275636911392,0.0130275636911392,0.0130275636911392,1,0,1.0,0.0130275636911392,0.0130275636911392,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,2657,ENSG00000102452,NALCN,1,1,1,1.0,0.012989342212677,0.012989342212677,0.012989342212677,0.012989342212677,1,0,1.0,0.012989342212677,0.012989342212677,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,14964,ENSG00000183856,IQGAP3,1,1,1,1.0,0.0129494220018386,0.0129494220018386,0.0129494220018386,0.0129494220018386,1,0,1.0,0.0129494220018386,0.0129494220018386,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,8742,ENSG00000146592,CREB5,2,2,2,1.0,0.0128865838050842,0.0128865838050842,-0.0227786302566528,0.0485517978668212,1,1,0.5,-0.0227786302566528,0.0485517978668212,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,1480,ENSG00000080166,DCT,2,2,2,1.0,0.0128657966852188,0.0128657966852188,0.0009138584136962,0.0248177349567413,2,0,1.0,0.0009138584136962,0.0248177349567413,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,4490,ENSG00000116096,SPR,2,2,2,1.0,0.0128086507320404,0.0128086507320404,-0.0025297701358795,0.0281470715999603,1,1,0.5,-0.0025297701358795,0.0281470715999603,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,12146,ENSG00000168461,RAB31,5,5,8,2.0,0.0126221776008605,0.0136007875204086,0.001433677971363,0.0286472365260124,5,0,1.0,0.0044333532452583,0.0230222135782241,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,5829,ENSG00000127324,TSPAN8,2,2,2,1.0,0.0126148853451013,0.0126148853451013,0.0048537850379943,0.0203759856522083,2,0,1.0,0.0048537850379943,0.0203759856522083,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,11284,ENSG00000164904,ALDH7A1,3,3,3,1.0,0.0126058310270309,0.024681066473325,-0.0274301469326019,0.0888675153255462,2,1,0.6666666666666666,-0.0274301469326019,0.0888675153255462,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,10261,ENSG00000160097,FNDC5,2,2,2,1.0,0.0124956741929054,0.0124956741929054,0.0057849586009979,0.0192063897848129,2,0,1.0,0.0057849586009979,0.0192063897848129,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,9789,ENSG00000156050,FAM161B,4,4,5,1.0,0.0124008804559707,0.0122874993830919,-0.0194537788629531,0.0438020154833793,3,1,0.75,-0.0090841725468635,0.0336591713130474,False,True
luad_to_lusc,LUAD → LUSC,luad,lusc,4661,ENSG00000117399,CDC20,2,2,3,1.5,0.0123693034984171,0.0123693034984171,-0.0060653984546661,0.0308040054515004,1,1,0.5,-0.0060653984546661,0.0308040054515004,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,1258,ENSG00000074410,CA12,2,2,2,1.0,0.0122539401054382,0.0122539401054382,-0.0038936734199523,0.0284015536308288,1,1,0.5,-0.0038936734199523,0.0284015536308288,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,18532,ENSG00000249709,ZNF564,4,4,4,1.0,0.0121688842773437,0.0285367667675018,0.0016316771507263,0.0881776213645935,4,0,1.0,0.0034689456224441,0.0674597695469856,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,6694,ENSG00000133800,LYVE1,1,1,1,1.0,0.012079507112503,0.012079507112503,0.012079507112503,0.012079507112503,1,0,1.0,0.012079507112503,0.012079507112503,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,4339,ENSG00000115183,TANC1,1,1,1,1.0,0.012046692892909,0.012046692892909,0.012046692892909,0.012046692892909,1,0,1.0,0.012046692892909,0.012046692892909,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,10509,ENSG00000162065,TBC1D24,8,8,13,1.5,0.0119825427730878,0.0110040542980035,0.0013034045696258,0.0211070515215396,8,0,1.0,0.0066344481427222,0.0152488315128721,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,4926,ENSG00000119888,EPCAM,14,14,18,1.0,0.0119766406714916,0.0261946644722705,-0.0064040869474411,0.108972281217575,12,2,0.8571428571428571,0.010976775357544,0.0447090245550498,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,2084,ENSG00000099364,FBXL19,1,1,1,1.0,0.0119372904300689,0.0119372904300689,0.0119372904300689,0.0119372904300689,1,0,1.0,0.0119372904300689,0.0119372904300689,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,6863,ENSG00000134817,APLNR,1,1,1,1.0,0.0118788704276084,0.0118788704276084,0.0118788704276084,0.0118788704276084,1,0,1.0,0.0118788704276084,0.0118788704276084,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,6214,ENSG00000130595,TNNT3,1,1,1,1.0,0.0118530690670013,0.0118530690670013,0.0118530690670013,0.0118530690670013,1,0,1.0,0.0118530690670013,0.0118530690670013,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,15072,ENSG00000184454,NCMAP,2,2,2,1.0,0.0118482261896133,0.0118482261896133,-0.0301909148693084,0.0538873672485351,1,1,0.5,-0.0301909148693084,0.0538873672485351,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,12975,ENSG00000172159,FRMD3,2,2,2,1.0,0.0118067264556884,0.0118067264556884,0.0085965394973754,0.0150169134140014,2,0,1.0,0.0085965394973754,0.0150169134140014,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,538,ENSG00000037280,FLT4,3,3,3,1.0,0.0117884948849678,0.0091612959901491,-9.012222290039062e-05,0.0157855153083801,2,1,0.6666666666666666,-9.012222290039062e-05,0.0157855153083801,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,2604,ENSG00000102057,KCND1,1,1,1,1.0,0.0116977393627166,0.0116977393627166,0.0116977393627166,0.0116977393627166,1,0,1.0,0.0116977393627166,0.0116977393627166,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,5149,ENSG00000121807,CCR2,8,8,18,2.0,0.0116395606348911,0.0143877397601803,-0.0018227795759836,0.0539609678089618,6,2,0.75,0.0045709819090552,0.0268014262383803,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,7043,ENSG00000135773,CAPN9,1,1,1,1.0,0.0116354096680879,0.0116354096680879,0.0116354096680879,0.0116354096680879,1,0,1.0,0.0116354096680879,0.0116354096680879,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,6559,ENSG00000132763,MMACHC,2,2,2,1.0,0.0116312354803085,0.0116312354803085,-0.0049090385437011,0.0281715095043182,1,1,0.5,-0.0049090385437011,0.0281715095043182,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,9821,ENSG00000156298,TSPAN7,2,2,2,1.0,0.0116101950407028,0.0116101950407028,0.0013713240623474,0.0218490660190582,2,0,1.0,0.0013713240623474,0.0218490660190582,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,3343,ENSG00000106853,PTGR1,5,5,5,1.0,0.0115303471684455,0.0077032521367073,-0.0023757815361022,0.0171158015727996,3,2,0.6,0.0011208191514015,0.0140251070261001,True,False
luad_to_lusc,LUAD → LUSC,luad,lusc,19678,ENSG00000281406,BLACAT1,1,1,1,1.0,0.0112792272120714,0.0112792272120714,0.0112792272120714,0.0112792272120714,1,0,1.0,0.0112792272120714,0.0112792272120714,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,1210,ENSG00000072954,TMEM38A,1,1,1,1.0,0.0112410187721252,0.0112410187721252,0.0112410187721252,0.0112410187721252,1,0,1.0,0.0112410187721252,0.0112410187721252,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,16145,ENSG00000196188,CTSE,4,4,4,1.0,0.0110548138618469,0.0155785647220909,0.0041200518608093,0.0360845793038606,4,0,1.0,0.0043203681707382,0.0281936055980622,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,6103,ENSG00000129910,CDH15,1,1,1,1.0,0.0110339224338531,0.0110339224338531,0.0110339224338531,0.0110339224338531,1,0,1.0,0.0110339224338531,0.0110339224338531,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,4254,ENSG00000114455,HHLA2,2,2,2,1.0,0.0109845539554953,0.0109845539554953,0.0009064078330993,0.0210627000778913,2,0,1.0,0.0009064078330993,0.0210627000778913,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,14226,ENSG00000179528,LBX2,1,1,1,1.0,0.0109186768531799,0.0109186768531799,0.0109186768531799,0.0109186768531799,1,0,1.0,0.0109186768531799,0.0109186768531799,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,14499,ENSG00000181458,TMEM45A,5,5,5,1.0,0.0109186246991157,0.0092887848615646,-0.005172848701477,0.0209033414721488,3,2,0.6,1.08376145362854e-05,0.0183968991041183,True,False
luad_to_lusc,LUAD → LUSC,luad,lusc,11976,ENSG00000167757,KLK11,3,3,3,1.0,0.010889571160078,-0.0044850967824459,-0.0742796063423156,0.0499347448348999,2,1,0.6666666666666666,-0.0742796063423156,0.0499347448348999,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,9429,ENSG00000152669,CCNO,1,1,1,1.0,0.0108575820922851,0.0108575820922851,0.0108575820922851,0.0108575820922851,1,0,1.0,0.0108575820922851,0.0108575820922851,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,14007,ENSG00000178078,STAP2,4,4,4,1.0,0.0108024924993515,0.0091790482401847,-0.0013529062271118,0.0164641141891479,3,1,0.75,0.0018029361963272,0.0138672888278961,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,11121,ENSG00000164265,SCGB3A2,17,17,100,6.0,0.0107646314427256,0.0155605764387838,-0.006797722939934,0.1135705485939979,14,3,0.8235294117647058,0.0060906363433326,0.0289721494670226,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,10416,ENSG00000161055,SCGB3A1,17,17,176,12.0,0.0106178012986977,0.0142881012044539,0.0041827231645584,0.0262667660911877,17,0,1.0,0.011151656268428,0.0173375872693584,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,7585,ENSG00000138623,SEMA7A,2,2,2,1.0,0.0103378295898437,0.0103378295898437,-0.0008400082588195,0.021515667438507,1,1,0.5,-0.0008400082588195,0.021515667438507,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,3723,ENSG00000110203,FOLR3,1,1,1,1.0,0.0102839469909667,0.0102839469909667,0.0102839469909667,0.0102839469909667,1,0,1.0,0.0102839469909667,0.0102839469909667,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,3597,ENSG00000109089,CDR2L,1,1,1,1.0,0.0102754980325698,0.0102754980325698,0.0102754980325698,0.0102754980325698,1,0,1.0,0.0102754980325698,0.0102754980325698,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,14447,ENSG00000181029,TRAPPC5,12,12,28,2.0,0.0102115422487258,0.0114955874159932,-0.0565412938594818,0.0454981736838817,9,3,0.75,-0.0035676147245491,0.0247703680897959,False,True
luad_to_lusc,LUAD → LUSC,luad,lusc,8613,ENSG00000145708,CRHBP,1,1,1,1.0,0.0101711153984069,0.0101711153984069,0.0101711153984069,0.0101711153984069,1,0,1.0,0.0101711153984069,0.0101711153984069,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,6254,ENSG00000130768,SMPDL3B,2,2,2,1.0,0.0101643986999988,0.0101643986999988,-0.0012373849749565,0.0215661823749542,1,1,0.5,-0.0012373849749565,0.0215661823749542,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,12333,ENSG00000169255,B3GALNT1,1,1,1,1.0,0.010144293308258,0.010144293308258,0.010144293308258,0.010144293308258,1,0,1.0,0.010144293308258,0.010144293308258,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,3721,ENSG00000110195,FOLR1,10,10,14,1.0,0.0101341567933559,0.0174943344667553,-0.008674681186676,0.0766868889331817,9,1,0.9,0.005100412890315,0.0330969164334237,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,7670,ENSG00000139174,PRICKLE1,1,1,1,1.0,0.0101193562150001,0.0101193562150001,0.0101193562150001,0.0101193562150001,1,0,1.0,0.0101193562150001,0.0101193562150001,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,10545,ENSG00000162374,ELAVL4,2,2,2,1.0,0.0101017951965332,0.0101017951965332,0.0008893609046936,0.0193142294883728,2,0,1.0,0.0008893609046936,0.0193142294883728,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,15810,ENSG00000188011,RTP5,2,2,2,1.0,0.0099615864455699,0.0099615864455699,0.0017140507698059,0.018209122121334,2,0,1.0,0.0017140507698059,0.018209122121334,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,6638,ENSG00000133216,EPHB2,1,1,1,1.0,0.0099567621946334,0.0099567621946334,0.0099567621946334,0.0099567621946334,1,0,1.0,0.0099567621946334,0.0099567621946334,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,11917,ENSG00000167578,RAB4B,18,18,84,5.0,0.0099195695171753,0.011655537893493,-0.0001920163631439,0.0455246722946564,17,1,0.9444444444444444,0.0077944101303786,0.0165916354608199,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,16225,ENSG00000196440,ARMCX4,4,4,4,1.0,0.0099104009568691,0.0102339666336774,-0.0026533007621765,0.0237683653831481,2,2,0.5,-0.0014915764331817,0.0219595097005367,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,13642,ENSG00000175857,GAPT,1,1,1,1.0,0.0098753273487091,0.0098753273487091,0.0098753273487091,0.0098753273487091,1,0,1.0,0.0098753273487091,0.0098753273487091,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,18080,ENSG00000232070,TMEM253,1,1,1,1.0,0.0098346471786499,0.0098346471786499,0.0098346471786499,0.0098346471786499,1,0,1.0,0.0098346471786499,0.0098346471786499,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,3025,ENSG00000105193,RPS16,19,19,1387,92.0,0.0097587441885343,0.0106722789592207,0.0064647517033985,0.0247296877205371,19,0,1.0,0.0091589542601502,0.0127156820530286,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,4460,ENSG00000115884,SDC1,7,7,9,1.0,0.0097363591194152,0.0062564395900283,-0.0249699968844652,0.0317633152008056,5,2,0.7142857142857143,-0.0055836473192487,0.0171142550451414,False,True
luad_to_lusc,LUAD → LUSC,luad,lusc,1377,ENSG00000077327,SPAG6,2,2,2,1.0,0.0096832290291786,0.0096832290291786,-0.0745812803506851,0.0939477384090423,1,1,0.5,-0.0745812803506851,0.0939477384090423,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,6077,ENSG00000129538,RNASE1,18,18,48,2.0,0.0096497908234596,0.0126851617945013,-0.0069809556007385,0.051541951795419,13,5,0.7222222222222222,0.0054034661439557,0.0212880206334025,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,10222,ENSG00000159708,LRRC36,3,3,3,1.0,0.0096244812011718,0.0118401050567626,0.0085706710815429,0.0173251628875732,3,0,1.0,0.0085706710815429,0.0173251628875732,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,7365,ENSG00000137463,MGARP,1,1,1,1.0,0.0096149146556854,0.0096149146556854,0.0096149146556854,0.0096149146556854,1,0,1.0,0.0096149146556854,0.0096149146556854,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,13785,ENSG00000176769,TCERG1L,1,1,1,1.0,0.0096002966165542,0.0096002966165542,0.0096002966165542,0.0096002966165542,1,0,1.0,0.0096002966165542,0.0096002966165542,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,3254,ENSG00000106278,PTPRZ1,1,1,1,1.0,0.009573608636856,0.009573608636856,0.009573608636856,0.009573608636856,1,0,1.0,0.009573608636856,0.009573608636856,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,19289,ENSG00000272031,ANKRD34A,4,4,5,1.0,0.0095636770129203,0.0225395299494266,-0.0003629624843597,0.0713937282562255,3,1,0.75,0.0002653822302818,0.0537687279284,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,11122,ENSG00000164266,SPINK1,6,6,8,1.0,0.0095107536762952,0.0146111715584993,-0.0326460003852844,0.0842073410749435,5,1,0.8333333333333334,-0.0118591835101445,0.0477028620584557,False,True
luad_to_lusc,LUAD → LUSC,luad,lusc,9245,ENSG00000151240,DIP2C,4,4,4,1.0,0.0092581212520599,0.0155094414949417,-7.924437522888184e-05,0.0436007678508758,3,1,0.75,0.0003788471221923,0.0326807647943496,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,10149,ENSG00000159167,STC1,1,1,1,1.0,0.0091303586959838,0.0091303586959838,0.0091303586959838,0.0091303586959838,1,0,1.0,0.0091303586959838,0.0091303586959838,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,14522,ENSG00000181634,TNFSF15,3,3,3,1.0,0.0090844016522169,0.0018091791619857,-0.0171259939670562,0.0134691298007965,2,1,0.6666666666666666,-0.0171259939670562,0.0134691298007965,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,6356,ENSG00000131400,NAPSA,15,15,99,7.0,0.0090391129876176,0.0178523753033641,0.0007092030718922,0.081117481259363,15,0,1.0,0.0086363908169027,0.0298369217576599,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,2691,ENSG00000102854,MSLN,4,4,4,1.0,0.008986703120172,0.0067106415517628,-0.0141261331737041,0.0229952931404113,3,1,0.75,-0.0067191636189818,0.0192485190927982,False,True
luad_to_lusc,LUAD → LUSC,luad,lusc,16287,ENSG00000196653,ZNF502,2,2,2,1.0,0.0089599266648292,0.0089599266648292,-0.0019004046916961,0.0198202580213546,1,1,0.5,-0.0019004046916961,0.0198202580213546,False,False
luad_to_lusc,LUAD → LUSC,luad,lusc,3831,ENSG00000111247,RAD51AP1,4,4,4,1.0,0.008917361497879,0.0090701058506965,-0.0010211765766143,0.0194668769836425,3,1,0.75,1.741945743560791e-05,0.0181227922439575,True,True
luad_to_lusc,LUAD → LUSC,luad,lusc,17647,ENSG00000214128,TMEM213,1,1,1,1.0,0.0089010633528232,0.0089010633528232,0.0089010633528232,0.0089010633528232,1,0,1.0,0.0089010633528232,0.0089010633528232,True,True
