comparison,comparison_label,source,term_id,term_name,adjusted_p_value,minus_log10_p,term_size,query_size,intersection_size,precision,recall,effective_domain_size,intersection_genes
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0002833,positive regulation of response to biotic stimulus,0.00026955594482171744,3.5693510857429764,324,139,16,0.11510791366906475,0.04938271604938271,11324,HERPUD1;HMGB2;HNRNPA1;IL1B;JUNB;KLF6;METTL9;MGAT1;MXD1;NAP1L4;PRPF18;RPLP1;S100A2;S100A7;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0140546,defense response to symbiont,0.00027267826481086035,3.564349478299319,727,139,25,0.17985611510791366,0.0343878954607978,11324,ACTG1;CXCL8;GAPDH;HERPUD1;HMGB2;HNRNPA1;IL1B;IL1R2;JUNB;KLF6;METTL9;MGAT1;MXD1;NAP1L4;NFKBIA;POLR2E;PRPF18;RPLP1;RSRP1;S100A2;S100A7;STMN1;TMSB10;TUBA1B;UCP2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0050776,regulation of immune response,0.0003039036687100766,3.517264057106879,733,139,25,0.17985611510791366,0.034106412005457026,11324,B2M;CCR7;CD69;CD7;FCMR;HERPUD1;HMGB2;HNRNPA1;HSPA1B;IL1B;IRF1;JUNB;KLF6;METTL9;MGAT1;MXD1;NAP1L4;PRPF18;RPLP1;S100A2;S100A7;S100A8;STMN1;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0098542,defense response to other organism,0.0003468878103891244,3.4598109609643743,740,139,25,0.17985611510791366,0.033783783783783786,11324,ACTG1;CXCL8;GAPDH;HERPUD1;HMGB2;HNRNPA1;IL1B;IL1R2;JUNB;KLF6;METTL9;MGAT1;MXD1;NAP1L4;NFKBIA;POLR2E;PRPF18;RPLP1;RSRP1;S100A2;S100A7;STMN1;TMSB10;TUBA1B;UCP2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0006950,response to stress,0.00035580158899059245,3.4487921167121693,2737,139,58,0.4172661870503597,0.021191085129704055,11324,ACTG1;ADGRE5;AREG;B2M;CBX3;CCR7;CIRBP;CST3;CST7;CXCL8;CXCR4;DDIT4;DNAJB4;DNAJB6;EEF1D;ETS1;FCMR;GAPDH;HBA1;HBA2;HBB;HERPUD1;HERPUD2;HMGB2;HNRNPA1;HSPA1B;IER2;IL1B;IL1R2;IRF1;JUNB;KLF6;KRT17;LITAF;METTL9;MGAT1;MXD1;NAP1L4;NFKBIA;NFKBIZ;NKG7;NRBP1;POLR2E;PRDM1;PRPF18;RPLP1;RSRP1;S100A2;S100A7;SLC25A3;STMN1;TMEM165;TMSB10;TNFAIP3;TSPYL2;TUBA1B;TXNIP;UCP2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0045088,regulation of innate immune response,0.0003725755763442262,3.4287856180564913,378,139,17,0.1223021582733813,0.04497354497354497,11324,HERPUD1;HMGB2;HNRNPA1;IL1B;JUNB;KLF6;METTL9;MGAT1;MXD1;NAP1L4;PRPF18;RPLP1;S100A2;S100A7;STMN1;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:1903706,regulation of hemopoiesis,0.0003725755763442262,3.4287856180564913,338,139,16,0.11510791366906475,0.047337278106508875,11324,B2M;CD27;CD69;ETS1;H4C3;HERPUD1;HMGB2;HNRNPA1;IL1B;IRF1;LITAF;MXD1;NAP1L4;POLR2E;RBM8A;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0048872,homeostasis of number of cells,0.0004514092090862055,3.3454295852349376,266,139,14,0.10071942446043165,0.05263157894736842,11324,B2M;CCR7;ETS1;GPR174;HERPUD1;HMGB2;HNRNPA1;NAP1L4;NRBP1;RPLP0;RPLP1;SEPTIN7;TMSB10;TNFAIP3
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0030099,myeloid cell differentiation,0.0005070954202511955,3.2949103116935303,348,139,16,0.11510791366906475,0.04597701149425287,11324,B2M;CCR7;ETS1;H4C3;HERPUD1;HMGB2;HNRNPA1;IRF1;MXD1;NFKBIZ;RPLP0;RPLP1;SEPTIN7;TUBA1B;TXNIP;VDAC2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0071345,cellular response to cytokine stimulus,0.0005268115522604062,3.2783447101188745,618,139,22,0.15827338129496402,0.03559870550161812,11324,ACTG1;ARID5B;CCR7;CXCL8;CXCR4;GAPDH;HMGB2;HNRNPA1;HSPA1B;IER2;IL1B;METTL9;MGAT1;MXD1;NAP1L4;PRPF18;SEPTIN7;SYTL3;TMEM165;TMSB10;TSC22D3;UCP2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0050729,positive regulation of inflammatory response,0.0005516365944502384,3.2583469313275,107,139,9,0.06474820143884892,0.08411214953271028,11324,CCR7;ETS1;HSPA1B;MXD1;NAP1L4;NFKBIA;RPLP1;S100A2;S100A7
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0002237,response to molecule of bacterial origin,0.0005691665251583261,3.2447606503420205,237,139,13,0.09352517985611511,0.05485232067510549,11324,B2M;CCR7;CXCL8;HERPUD1;HSPA1B;KLRD1;MXD1;NAP1L4;RSRP1;S100A2;SLC25A3;TMSB10;UCP2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0018119,peptidyl-cysteine S-nitrosylation,0.0005757948255770093,3.239732242260037,4,139,3,0.02158273381294964,0.75,11324,GAPDH;S100A2;S100A7
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0017014,protein nitrosylation,0.0005757948255770093,3.239732242260037,4,139,3,0.02158273381294964,0.75,11324,GAPDH;S100A2;S100A7
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0032501,multicellular organismal process,0.0005824847387082902,3.2347154488111314,3893,139,73,0.5251798561151079,0.01875160544567172,11324,ACTG1;AREG;ARHGDIB;ARID5B;B2M;BTF3;BTG1;CCR7;CD27;CD69;CD7;CST3;CST7;CXCL8;CXCR4;DDIT4;DDX6;DNAJB6;DUSP4;ETS1;FABP5;FCMR;GAPDH;GPR174;H4C3;HBA1;HERPUD1;HMGB2;HNRNPA1;HSPA1A;HSPA1B;IER2;IL1B;IRF1;ISG20;JUNB;KLF6;KLRC2;KLRD1;LITAF;MEAF6;METTL9;MGAT1;MXD1;NAP1L4;NFKBIA;NPM1;NRBP1;PMAIP1;POLR2E;RBM8A;RPLP0;RPLP1;RSRP1;S100A2;S100A7;S100A8;SAMSN1;SARAF;SARS1;SAT1;SEPTIN7;SLC25A3;SLC25A5;SOD2;STMN1;TMSB10;TNFAIP3;TUBA1B;TXNIP;UCP2;VDAC2;VIM
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0009058,biosynthetic process,0.0005824847387082902,3.2347154488111314,5320,139,91,0.6546762589928058,0.017105263157894738,11324,ACTG1;AMD1;ARID5B;B2M;BTG1;CARHSP1;CBX3;CCNH;CCR7;CD7;CIRBP;CXCL8;DDX6;DNAJB4;DNAJB6;DUSP4;EEF1B2;EEF1D;EEF2;EIF1;EIF5;ELOVL1;ETS1;FABP5;FKBP5;GAPDH;GARS1;GPR174;GTF3A;GZMK;H1-2;H1-4;HBA1;HERPUD1;HERPUD2;HMGB2;HNRNPA1;HSPA1A;HSPA1B;IER2;IL1B;IL1R2;IRF1;ISG20;KLRC2;KLRD1;LITAF;MEAF6;METTL9;MMP12;MXD1;NAP1L4;NFKBIZ;NPM1;PFN1;POLR2E;PPDPF;PRPF18;PWWP3A;PYHIN1;RBM3;RBM8A;RGS1;RHOH;RPL15;RPL21;RPL34;RPL7;RPL7A;RPLP0;RPLP1;RPS14;RPS19;RPS2;RPS3A;SAMSN1;SARAF;SARS1;SLC25A3;SLC25A5;STMN1;SYTL3;TIGIT;TMEM165;TMSB10;TNFAIP3;TSPYL2;TUBA1B;UCP2;VIM;WDR1
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0002831,regulation of response to biotic stimulus,0.0006048910148368976,3.218322866535361,445,139,18,0.12949640287769784,0.04044943820224719,11324,HERPUD1;HMGB2;HNRNPA1;HSPA1B;IL1B;JUNB;KLF6;METTL9;MGAT1;MXD1;NAP1L4;PRPF18;RPLP1;S100A2;S100A7;STMN1;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0019222,regulation of metabolic process,0.0006670780388138429,3.1758233567225607,4295,139,78,0.5611510791366906,0.018160651920838183,11324,ACTG1;AREG;ARID5B;B2M;BTG1;CARHSP1;CBX3;CCNH;CCR7;CD7;CIRBP;CST3;CXCL8;DDIT4;DDX6;DNAJB4;DNAJB6;DUSP4;EEF1D;EEF2;EIF1;EIF5;ETS1;FABP5;FKBP5;GAPDH;GPR174;H1-2;H1-4;HBA1;HBA2;HERPUD1;HERPUD2;HMGB2;HNRNPA1;HSPA1A;HSPA1B;IER2;IL1B;IRF1;ISG20;KLRC2;KLRD1;LITAF;METTL9;MMP12;MXD1;NAP1L4;NFKBIZ;NPM1;NRBP1;POLR2E;PRPF18;PWWP3A;PYHIN1;RBM3;RBM8A;RPLP0;RPLP1;RPS14;RPS2;S100A7;S100A8;SAMSN1;SEPTIN7;SLC25A3;SLC25A5;STMN1;SYTL3;TMEM165;TMSB10;TNFAIP3;TPSB2;TSPYL2;TUBA1B;UCP2;VIM;WDR1
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0050778,positive regulation of immune response,0.0006941665192284978,3.1585363368832238,590,139,21,0.1510791366906475,0.03559322033898305,11324,B2M;CCR7;CD7;FCMR;HERPUD1;HMGB2;HNRNPA1;HSPA1B;IL1B;JUNB;KLF6;METTL9;MGAT1;MXD1;NAP1L4;PRPF18;RPLP1;S100A2;S100A7;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0009617,response to bacterium,0.0006966424501547414,3.1569900651831935,408,139,17,0.1223021582733813,0.041666666666666664,11324,B2M;CCR7;CXCL8;FKBP5;HERPUD1;HSPA1B;KLRD1;MXD1;NAP1L4;RBM39;RPLP1;RSRP1;S100A2;S100A7;SLC25A3;TMSB10;UCP2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0002694,regulation of leukocyte activation,0.0007450841881855896,3.1277946528909806,455,139,18,0.12949640287769784,0.03956043956043956,11324,B2M;CCR7;CD27;CD69;CST7;HSPA1B;IL1B;IRF1;JUNB;KLF6;MGAT1;NAP1L4;POLR2E;RBM8A;S100A8;STMN1;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0051249,regulation of lymphocyte activation,0.0007804996903168652,3.1076272649189285,413,139,17,0.1223021582733813,0.04116222760290557,11324,B2M;CCR7;CD27;CD69;HSPA1B;IL1B;IRF1;JUNB;KLF6;MGAT1;NAP1L4;POLR2E;RBM8A;S100A8;STMN1;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0033993,response to lipid,0.0008376035152831405,3.0769615086634228,553,139,20,0.14388489208633093,0.03616636528028933,11324,AREG;CBX3;CCR7;CXCL8;DDIT4;HERPUD1;HMGB2;HNRNPA1;HSPA1B;IRF1;KLRD1;MXD1;NAP1L4;RSRP1;S100A2;SLC25A3;TMSB10;TSPYL2;TXNIP;UCP2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0045087,innate immune response,0.0008823456301878506,3.054361260809118,703,139,23,0.16546762589928057,0.032716927453769556,11324,ACTG1;GAPDH;HERPUD1;HMGB2;HNRNPA1;IL1B;IL1R2;JUNB;KLF6;METTL9;MGAT1;MXD1;NAP1L4;NFKBIA;POLR2E;PRPF18;RPLP1;S100A2;S100A7;STMN1;TMSB10;TUBA1B;UCP2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0002544,chronic inflammatory response,0.0008823456301878506,3.054361260809118,13,139,4,0.02877697841726619,0.3076923076923077,11324,NAP1L4;S100A2;S100A7;TMSB10
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0048871,multicellular organismal-level homeostasis,0.0008966619363758225,3.04737126580792,558,139,20,0.14388489208633093,0.035842293906810034,11324,ACTG1;B2M;CCR7;CXCR4;ETS1;FABP5;GPR174;HERPUD1;HMGB2;HNRNPA1;HSPA1B;NAP1L4;NRBP1;RPLP0;RPLP1;SEPTIN7;SLC25A3;TMSB10;TNFAIP3;TXNIP
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0048583,regulation of response to stimulus,0.0009422449343206743,3.025836188717829,2661,139,55,0.39568345323741005,0.02066892145809846,11324,ACTG1;ARHGDIB;B2M;CCR7;CD27;CD69;CD7;CST7;CXCL8;CXCR4;DDIT4;DNAJB6;DUSP4;ETS1;FABP5;FCMR;GAPDH;HBA2;HERPUD1;HMGB2;HNRNPA1;HSPA1B;IER2;IL1B;IRF1;JUNB;KLF6;KLRD1;LITAF;METTL9;MGAT1;MXD1;NAP1L4;NFKBIA;NFKBIZ;NRBP1;PRPF18;RBM39;RBM8A;RPLP1;RSRP1;S100A2;S100A7;S100A8;SEPTIN7;SLC25A3;SOD2;STMN1;SYTL3;TMEM165;TMSB10;TPSB2;TUBA1B;TXNIP;VIM
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0002218,activation of innate immune response,0.0009724526835395668,3.0121315208789565,258,139,13,0.09352517985611511,0.050387596899224806,11324,HMGB2;HNRNPA1;IL1B;JUNB;KLF6;MGAT1;MXD1;NAP1L4;PRPF18;S100A2;S100A7;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0006334,nucleosome assembly,0.0009920194985409045,3.003479791529796,93,139,8,0.05755395683453238,0.08602150537634409,11324,H1-2;H1-4;H3-3B;H4C3;HERPUD1;MNDA;NFKBIZ;TPSB2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:2000026,regulation of multicellular organismal development,0.0009920194985409045,3.003479791529796,871,139,26,0.18705035971223022,0.029850746268656716,11324,B2M;BTG1;CD27;CD69;CST7;CXCL8;CXCR4;ETS1;H4C3;HERPUD1;HMGB2;HNRNPA1;HSPA1B;IL1B;IRF1;KLRC2;LITAF;MXD1;NAP1L4;POLR2E;RBM8A;SAMSN1;SAT1;SLC25A5;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0009889,regulation of biosynthetic process,0.0009920194985409045,3.003479791529796,3528,139,67,0.48201438848920863,0.01899092970521542,11324,ACTG1;ARID5B;B2M;BTG1;CARHSP1;CBX3;CCNH;CCR7;CD7;CIRBP;CXCL8;DDX6;DNAJB4;DNAJB6;DUSP4;EEF1D;EEF2;EIF1;EIF5;ETS1;FABP5;FKBP5;GAPDH;GPR174;H1-2;H1-4;HBA1;HERPUD1;HERPUD2;HMGB2;HNRNPA1;HSPA1A;HSPA1B;IER2;IL1B;IRF1;ISG20;KLRC2;KLRD1;LITAF;METTL9;MMP12;MXD1;NAP1L4;NFKBIZ;NPM1;POLR2E;PRPF18;PWWP3A;PYHIN1;RBM3;RBM8A;RPLP0;RPS2;SAMSN1;SLC25A3;SLC25A5;STMN1;SYTL3;TMEM165;TMSB10;TNFAIP3;TSPYL2;TUBA1B;UCP2;VIM;WDR1
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0032496,response to lipopolysaccharide,0.0010540460411629835,2.977140418548222,224,139,12,0.08633093525179857,0.05357142857142857,11324,CCR7;CXCL8;HERPUD1;HSPA1B;KLRD1;MXD1;NAP1L4;RSRP1;S100A2;SLC25A3;TMSB10;UCP2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0050865,regulation of cell activation,0.0013074483775395846,2.8835754495293617,483,139,18,0.12949640287769784,0.037267080745341616,11324,B2M;CCR7;CD27;CD69;CST7;HSPA1B;IL1B;IRF1;JUNB;KLF6;MGAT1;NAP1L4;POLR2E;RBM8A;S100A8;STMN1;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0010468,regulation of gene expression,0.001366771138080145,2.864304200713833,3351,139,64,0.460431654676259,0.019098776484631454,11324,ACTG1;ARID5B;B2M;BTG1;CARHSP1;CBX3;CCNH;CCR7;CD7;CIRBP;CXCL8;DDX6;DNAJB4;DNAJB6;DUSP4;EEF1D;EEF2;EIF1;EIF5;ETS1;FKBP5;GAPDH;GPR174;H1-2;H1-4;HERPUD1;HERPUD2;HMGB2;HNRNPA1;HSPA1A;HSPA1B;IER2;IL1B;IRF1;ISG20;KLRC2;KLRD1;LITAF;METTL9;MMP12;MXD1;NAP1L4;NFKBIZ;NPM1;POLR2E;PRPF18;PWWP3A;PYHIN1;RBM3;RBM8A;RPLP0;RPS2;SAMSN1;SLC25A3;SLC25A5;STMN1;SYTL3;TMSB10;TNFAIP3;TSPYL2;TUBA1B;UCP2;VIM;WDR1
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0080134,regulation of response to stress,0.001366771138080145,2.864304200713833,1056,139,29,0.20863309352517986,0.027462121212121212,11324,ACTG1;CCR7;CST7;DNAJB6;ETS1;HBA2;HERPUD1;HMGB2;HNRNPA1;HSPA1B;IL1B;JUNB;KLF6;LITAF;METTL9;MGAT1;MXD1;NAP1L4;NFKBIA;NFKBIZ;NRBP1;PRPF18;RPLP1;S100A2;S100A7;STMN1;TMEM165;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0002684,positive regulation of immune system process,0.001366771138080145,2.864304200713833,838,139,25,0.17985611510791366,0.029832935560859187,11324,B2M;CCR7;CD27;CD7;CXCL8;FCMR;HERPUD1;HMGB2;HNRNPA1;HSPA1B;IL1B;JUNB;KLF6;METTL9;MGAT1;MXD1;NAP1L4;PRPF18;RBM8A;RPLP1;RSRP1;S100A2;S100A7;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0034097,response to cytokine,0.001366771138080145,2.864304200713833,682,139,22,0.15827338129496402,0.03225806451612903,11324,ACTG1;ARID5B;CCR7;CXCL8;CXCR4;GAPDH;HMGB2;HNRNPA1;HSPA1B;IER2;IL1B;METTL9;MGAT1;MXD1;NAP1L4;PRPF18;SEPTIN7;SYTL3;TMEM165;TMSB10;TSC22D3;UCP2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0016477,cell migration,0.0013888946910651505,2.857330682140802,949,139,27,0.19424460431654678,0.02845100105374078,11324,ACTG1;ARHGDIB;ARID5B;BTG1;CCR7;CD69;CXCL8;CXCR4;DDIT4;ETS1;HERPUD1;HSPA1B;METTL9;NPM1;RPLP1;RPS9;RSRP1;S100A2;S100A7;SARS1;SLC25A3;SOD2;TLE4;TMEM165;TMSB10;VDAC2;VIM
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0001775,cell activation,0.0014368016360236562,2.8426031861642143,843,139,25,0.17985611510791366,0.02965599051008304,11324,ACTG1;B2M;CCR7;CD27;CD69;CD7;CST7;CXCL8;HBA1;HSPA1B;IL1B;IRF1;ISG20;JUNB;KLF6;MGAT1;NAP1L4;NFKBIA;POLR2E;RBM8A;S100A8;SEPTIN7;STMN1;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:1901652,response to peptide,0.001576100151062444,2.8024161893389565,691,139,22,0.15827338129496402,0.03183791606367583,11324,ACTG1;ARID5B;CCR7;CXCL8;CXCR4;GAPDH;HMGB2;HNRNPA1;HSPA1B;IER2;IL1B;METTL9;MGAT1;MXD1;NAP1L4;PRPF18;SEPTIN7;SYTL3;TMEM165;TMSB10;TSC22D3;UCP2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0002819,regulation of adaptive immune response,0.001883732844263016,2.724980689913321,168,139,10,0.07194244604316546,0.05952380952380952,11324,B2M;CD69;CD7;HSPA1B;IL1B;IRF1;KLF6;NAP1L4;S100A8;TMSB10
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0042221,response to chemical,0.0018973549121683614,2.721851423998375,2135,139,46,0.33093525179856115,0.021545667447306793,11324,ACTG1;AREG;ARID5B;B2M;CBX3;CCR7;CD69;CXCL8;CXCR4;DDIT4;ETS1;FKBP5;GAPDH;HBA1;HBA2;HERPUD1;HERPUD2;HMGB2;HNRNPA1;HSPA1B;IER2;IL1B;IRF1;KLRD1;METTL9;MGAT1;MXD1;NAP1L4;NFKBIZ;NRBP1;PRPF18;RPLP1;RSRP1;S100A2;S100A7;SARS1;SEPTIN7;SLC25A3;SYTL3;TMEM165;TMSB10;TSC22D3;TSPYL2;TUBA1B;TXNIP;UCP2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0002252,immune effector process,0.0019954785436862863,2.699952937591181,458,139,17,0.1223021582733813,0.03711790393013101,11324,B2M;CD27;CD69;CD7;FCMR;HSPA1B;IRF1;JUNB;KLF6;KLRD1;NAP1L4;NFKBIA;RPLP1;S100A7;STMN1;TUBA1B;VDAC2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0070431,nucleotide-binding oligomerization domain containing 2 signaling pathway,0.0019954785436862863,2.699952937591181,17,139,4,0.02877697841726619,0.23529411764705882,11324,HMGB2;HNRNPA1;MXD1;TMSB10
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0060326,cell chemotaxis,0.0019954785436862863,2.699952937591181,206,139,11,0.07913669064748201,0.05339805825242718,11324,CCR7;CXCL8;CXCR4;HERPUD1;HSPA1B;RPLP1;RSRP1;S100A2;S100A7;SARS1;TMEM165
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0060284,regulation of cell development,0.0020435075601518047,2.689623751235413,556,139,19,0.1366906474820144,0.0341726618705036,11324,B2M;CD27;CD69;CXCR4;ETS1;H4C3;HERPUD1;HMGB2;HNRNPA1;HSPA1B;IL1B;IRF1;LITAF;MXD1;NAP1L4;POLR2E;RBM8A;RPLP1;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0046649,lymphocyte activation,0.0020458799480486704,2.6891198542160857,657,139,21,0.1510791366906475,0.0319634703196347,11324,B2M;CCR7;CD27;CD69;CD7;HSPA1B;IL1B;IRF1;ISG20;JUNB;KLF6;MGAT1;NAP1L4;NFKBIA;POLR2E;RBM8A;S100A8;SEPTIN7;STMN1;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0045321,leukocyte activation,0.0020458799480486704,2.6891198542160857,761,139,23,0.16546762589928057,0.030223390275952694,11324,B2M;CCR7;CD27;CD69;CD7;CST7;CXCL8;HSPA1B;IL1B;IRF1;ISG20;JUNB;KLF6;MGAT1;NAP1L4;NFKBIA;POLR2E;RBM8A;S100A8;SEPTIN7;STMN1;TMSB10;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0010556,regulation of macromolecule biosynthetic process,0.002309475321132689,2.6364866742285007,3422,139,64,0.460431654676259,0.018702513150204558,11324,ACTG1;ARID5B;B2M;BTG1;CARHSP1;CBX3;CCNH;CCR7;CD7;CIRBP;CXCL8;DDX6;DNAJB4;DNAJB6;DUSP4;EEF1D;EEF2;EIF1;EIF5;ETS1;FKBP5;GAPDH;GPR174;H1-2;H1-4;HERPUD1;HERPUD2;HMGB2;HNRNPA1;HSPA1A;HSPA1B;IER2;IL1B;IRF1;ISG20;KLRC2;KLRD1;LITAF;METTL9;MMP12;MXD1;NAP1L4;NFKBIZ;NPM1;POLR2E;PRPF18;PWWP3A;PYHIN1;RBM3;RBM8A;RPLP0;RPS2;SAMSN1;SLC25A3;SLC25A5;STMN1;SYTL3;TMSB10;TNFAIP3;TSPYL2;TUBA1B;UCP2;VIM;WDR1
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0002697,regulation of immune effector process,0.0023842472548147565,2.622648708733158,291,139,13,0.09352517985611511,0.044673539518900345,11324,B2M;CD69;CD7;HSPA1B;IRF1;JUNB;KLF6;KLRD1;NAP1L4;RPLP1;S100A7;STMN1;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0080090,regulation of primary metabolic process,0.002477528652797848,2.6059813141665864,3580,139,66,0.4748201438848921,0.018435754189944135,11324,ARID5B;BTG1;CARHSP1;CBX3;CCNH;CCR7;CIRBP;CST3;CXCL8;DDIT4;DDX6;DNAJB4;DNAJB6;DUSP4;EEF1D;EEF2;EIF1;EIF5;ETS1;FABP5;FKBP5;GAPDH;H1-2;H1-4;HBA2;HERPUD1;HERPUD2;HMGB2;HNRNPA1;HSPA1A;HSPA1B;IER2;IL1B;IRF1;ISG20;KLRC2;KLRD1;LITAF;METTL9;MMP12;MXD1;NAP1L4;NFKBIZ;NPM1;NRBP1;POLR2E;PRPF18;PWWP3A;PYHIN1;RBM3;RBM8A;RPLP0;RPS14;RPS2;S100A8;SAMSN1;SLC25A3;SYTL3;TMEM165;TMSB10;TNFAIP3;TPSB2;TSPYL2;UCP2;VIM;WDR1
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0050789,regulation of biological process,0.002619652742853968,2.581756274274749,7049,139,108,0.7769784172661871,0.015321322173357924,11324,ACTG1;ADGRE5;AREG;ARHGDIB;ARID5B;B2M;BTF3;BTG1;CARHSP1;CBX3;CCNH;CCR7;CD27;CD69;CD7;CIRBP;CST3;CST7;CXCL8;CXCR4;CYTIP;DDIT4;DDX6;DNAJB4;DNAJB6;DUSP4;EEF1D;EEF2;EIF1;EIF5;ETS1;FABP5;FCMR;FKBP5;GAPDH;GPR174;GZMK;H1-2;H1-4;H3-3B;H4C3;HBA1;HBA2;HBB;HERPUD1;HERPUD2;HMGB2;HNRNPA1;HSPA1A;HSPA1B;IER2;IL1B;IL1R2;IRF1;ISG20;JUNB;KLF6;KLRC2;KLRD1;LITAF;METTL9;MGAT1;MMP12;MXD1;NAP1L4;NFKBIA;NFKBIZ;NPM1;NRBP1;PMAIP1;POLR2E;PRPF18;PWWP3A;PYHIN1;RBM3;RBM39;RBM8A;RPLP0;RPLP1;RPS14;RPS19;RPS2;RSRP1;S100A2;S100A7;S100A8;S100A9;SAMSN1;SAT1;SEPTIN7;SLC25A3;SLC25A5;SOD2;STMN1;SYTL3;TLE4;TMEM165;TMSB10;TNFAIP3;TPSB2;TSPYL2;TUBA1B;TXNIP;TYROBP;UCP2;VDAC2;VIM;WDR1
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0034728,nucleosome organization,0.0026400872402751,2.578381721863474,112,139,8,0.05755395683453238,0.07142857142857142,11324,H1-2;H1-4;H3-3B;H4C3;HERPUD1;MNDA;NFKBIZ;TPSB2
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0006954,inflammatory response,0.0026400872402751,2.578381721863474,571,139,19,0.1366906474820144,0.03327495621716287,11324,ADGRE5;CCR7;CST7;CXCL8;CXCR4;ETS1;HERPUD1;HSPA1B;IER2;MXD1;NAP1L4;NFKBIA;RPLP1;S100A2;S100A7;TMEM165;TMSB10;TSPYL2;TUBA1B
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0048870,cell motility,0.002791063299977257,2.554230313809081,1059,139,28,0.2014388489208633,0.02644003777148253,11324,ACTG1;ARHGDIB;ARID5B;BTG1;CCR7;CD69;CXCL8;CXCR4;DDIT4;ETS1;HERPUD1;HSPA1A;HSPA1B;METTL9;NPM1;RPLP1;RPS9;RSRP1;S100A2;S100A7;SARS1;SLC25A3;SOD2;TLE4;TMEM165;TMSB10;VDAC2;VIM
lusc_to_luad,LUSC → LUAD,GO:BP,GO:0009266,response to temperature stimulus,0.0029177433603248793,2.5349529105564774,114,139,8,0.05755395683453238,0.07017543859649122,11324,CIRBP;DNAJB4;DNAJB6;EEF1D;HMGB2;HNRNPA1;MXD1;TXNIP
